teilnehmer,szenario,zeitpunkt,modalitaet,text
07,szenario_1,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der Blick des Probanden auf den Bildschirm gerichteten ist."
07,szenario_1,00:00:10,Bild,Dominierende Datenquelle: Das Bild beeinflusst die Einschätzung der Ablenkung stark aufgrund der Ausrichtung des Blickes auf den Monitor.
07,szenario_1,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung des Blickverhaltens, das stark auf Ablenkung hinweist."
07,szenario_1,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung des Blickes, der auf den Bildschirm fixiert ist."
07,szenario_1,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, da diese deutlich auf den Monitor gerichtet ist."
07,szenario_1,00:00:50,Bild,"Dominierende Datenquelle: Das Bild zeigt deutlich, dass der Fokus der Person auf dem Bildschirm liegt, was die Einschätzung der Ablenkung am meisten beeinflusst."
07,szenario_1,00:01:00,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Beobachtung der Körperhaltung und des Blickverhaltens.
07,szenario_1,00:01:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die ein niedriges Stressniveau anzeigen."
07,szenario_1,00:01:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperausrichtung stark auf eine Ablenkung hinweist."
07,szenario_1,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten, das deutlich auf den Bildschirm gerichtet ist."
07,szenario_1,00:01:40,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Körperhaltung und Blickrichtung.
07,szenario_1,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung und der Blickverlauf entscheidend sind."
07,szenario_1,00:02:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der Blick der Person den Grad der Ablenkung stark beeinflusst."
07,szenario_1,00:02:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung auffällig abgelenkt ist."
07,szenario_1,00:02:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten, da dies eine klare Ablenkung zeigt."
07,szenario_1,00:02:30,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls und die EDA, beeinflussen die Einschätzung maßgeblich."
07,szenario_1,00:02:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung und Blickrichtung eindeutig interpretierbar sind."
07,szenario_1,00:02:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, der keine Stressanzeichen zeigt."
07,Musikintervention,00:00:00,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Analyse der Körperhaltung und Blickrichtung.
07,Musikintervention,00:00:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da der Blick deutlich auf den Bildschirm fokussiert ist."
07,Musikintervention,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der sichtbare Fokus auf den Bildschirm die Ablenkung verdeutlicht."
07,Musikintervention,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, insbesondere durch die Blickrichtung auf das Infotainmentsystem."
07,Musikintervention,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung eine klare Ablenkung auf das Infotainmentsystem anzeigt."
07,Musikintervention,00:00:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung auf den Bildschirm einen klaren Hinweis auf Ablenkung gibt."
07,Musikintervention,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuell erkennbaren Blickrichtung, die aktiv auf das externe Display zeigt."
07,Musikintervention,00:01:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung auffällig auf das Display gerichtet ist."
07,Musikintervention,00:01:20,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Position der Person in Bezug auf den Monitor, die auf Ablenkung hinweist."
07,Musikintervention,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der Blick deutlich auf den Bildschirm gerichtet ist."
07,Musikintervention,00:01:40,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beurteilung der Blickrichtung und Körperhaltung.
07,Musikintervention,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Analyse der Blickrichtung, die eine deutliche Ablenkung zeigt."
07,szenario_2,00:00:00,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere der niedrige Puls, beeinflussen die Einschätzung des Stress- und Entspannungslevels maßgeblich."
07,szenario_2,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls."
07,szenario_2,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten, da es die Aufmerksamkeit auf ein anderes Objekt als das Fahren lenkt."
07,szenario_2,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Pulsrate, da diese niedrig ist und auf Entspannung hinweist."
07,szenario_2,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Interaktion mit dem Bildschirm die Ablenkung klar erkennen lässt."
07,szenario_2,00:00:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Aufmerksamkeit deutlich auf den Bildschirm fokussiert ist."
07,szenario_2,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung entscheidend für die Bewertung der Ablenkung war."
07,szenario_2,00:01:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, das die Interaktion mit dem Bildschirm zeigt, was eine signifikante Ablenkung nahelegt."
07,szenario_2,00:01:20,Unklar,Dominierende Datenquelle: Die Einschätzung beruht hauptsächlich auf der visuellen Ablenkung durch die Nutzung des Tablets.
07,szenario_2,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da sie einen stabilen Zustand anzeigen."
07,szenario_2,00:01:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bewegung und der Blickrichtung, die darauf hinweisen, dass die Person stark mit dem Display beschäftigt ist."
07,szenario_2,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung eindeutig auf das Tablet abzielt und auf Ablenkung hinweist."
07,szenario_2,00:02:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, welches eine deutliche Ablenkung durch das Infotainmentsystem zeigt."
07,szenario_2,00:02:10,Bild,"Dominierende Datenquelle: Das Bild hat die Einschätzung stark beeinflusst, da die Handbewegung auf das Gerät deutlich auf Ablenkung hinweist."
07,szenario_2,00:02:20,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den visuellen Hinweisen der Körper- und Blickrichtung.
07,szenario_3,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung und Blickrichtung die Entspannungs- und Ablenkungseinschätzung beeinflussen."
07,szenario_3,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert überwiegend auf den physiologischen Daten, insbesondere dem normalen Puls."
07,szenario_3,00:00:20,Physiologie,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der entspannten Körperhaltung und normalen Pulsrate.
07,szenario_3,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, der normal ist."
07,szenario_3,00:00:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem Pulswert, da er im normalen Bereich liegt."
07,szenario_3,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls und der Körperhaltung, da diese normal und entspannt erscheinen."
07,szenario_3,00:01:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem normalen Puls."
07,szenario_3,00:01:10,Bild,"Dominierende Datenquelle: Das Bild hat die Einschätzung beeinflusst, da die Körperhaltung und der Blick deutliche Hinweise auf den Grad der Ablenkung und Entspannung liefern."
07,szenario_3,00:01:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem beobachteten Blickverhalten, da dieses auffällig auf den Bildschirm fokussiert ist."
07,szenario_3,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf physiologischen Werten, da sowohl Puls als auch EDA auf einen geringen Stresslevel hindeuten."
07,szenario_3,00:01:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, der im Normalbereich liegt und somit auf niedrigen Stress hinweist."
07,szenario_3,00:01:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die normal sind und keine erhöhten Stress- oder Entspannungszeichen anzeigen."
07,szenario_3,00:02:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die auf ein geringes Stresslevel hinweisen."
07,szenario_3,00:02:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert überwiegend auf den physiologischen Werten, da der Puls und die EDA keine Anzeichen von erhöhtem Stress zeigen."
07,szenario_3,00:02:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da diese keine Anzeichen von Stress zeigen."
07,szenario_3,00:02:30,Bild,"Dominierende Datenquelle: Die Beurteilung basiert hauptsächlich auf der Bildanalyse, da die Körperhaltung und der Blick zentral zur Einschätzung beitragen."
08,szenario_1,00:00:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die auf ein niedriges Stressniveau hinweisen."
08,szenario_1,00:00:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Analyse des Bildes, insbesondere die Blickrichtung."
08,szenario_1,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, die auf einen niedrigen Stresspegel hindeuten."
08,szenario_1,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da es deutlich das Blickverhalten auf das Display zeigt."
08,szenario_1,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Körperhaltung und Blickrichtung, die auf Ablenkung hinweist."
08,szenario_1,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem normalen Puls und der niedrigen EDA."
08,szenario_1,00:01:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Daten, insbesondere dem Puls, da dieser normal ist und auf einen niedrigen Stresslevel hinweist."
08,szenario_1,00:01:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der normalen Pulsrate, die zusammen Entspannung nahelegen."
08,szenario_1,00:01:20,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Beobachtung der Körperhaltung und der Blickrichtung.
08,szenario_1,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickorientierung auf Ablenkung hinweist."
08,szenario_1,00:01:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten und der Position des Kopfes, welche die Ablenkung offensichtlich machen."
08,szenario_1,00:01:50,Physiologie,"Dominierende Datenquelle: Die Beurteilung basiert hauptsächlich auf der physiologischen Daten, insbesondere dem normalen Puls und der niedrigen Bewegung."
08,szenario_1,00:02:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Hinwendung zum Bildschirm viel über die Ablenkung aussagt."
08,szenario_1,00:02:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Blickverhalten der Person in Richtung des Infotainmentsystems, was die Ablenkung deutlich beeinflusst."
08,szenario_1,00:02:20,Bild,"Dominierende Datenquelle: Die Einschätzung zu Ablenkung basiert hauptsächlich auf der visuellen Beobachtung, dass der Blick auf das Display gerichtet ist."
08,szenario_1,00:02:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Blickrichtung, die deutlich auf eine Ablenkung hindeutet."
08,szenario_1,00:02:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und Blickrichtung, die auf eine aktive Interaktion mit dem Bildschirm hinweisen."
08,szenario_1,00:02:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung auf den Bildschirm die Ablenkung stark beeinflusst."
08,Musikintervention,00:00:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der EDA, da eine Erhöhung mentaler Aktivität suggeriert."
08,Musikintervention,00:00:10,Unklar,Dominierende Datenquelle: Die Einschätzung der Ablenkung basiert hauptsächlich auf der visuellen Quelle.
08,Musikintervention,00:00:20,Physiologie,"Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls und die EDA, sind ausschlaggebend für die Bewertung des niedrigen Stresslevels."
08,Musikintervention,00:00:30,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, die entspannt wirkt."
08,Musikintervention,00:00:40,Unklar,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Beobachtung der Körperhaltung und der Umgebung.
08,Musikintervention,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Werte, insbesondere dem normalen Puls und der EDA."
08,Musikintervention,00:01:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Werte, insbesondere dem Puls und EDA-Wert."
08,Musikintervention,00:01:10,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und dem Blickverhalten.
08,Musikintervention,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Daten, insbesondere dem Puls und der EDA, die zusammen auf einen niedrigen Stresslevel hinweisen."
08,Musikintervention,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Person deutlich mit dem Blick auf den Bildschirm fokussiert ist, was Ablenkung hervorhebt."
08,Musikintervention,00:01:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der Blickrichtung, da diese klar auf Ablenkung vom Fahrgeschehen hinweisen."
08,Musikintervention,00:01:50,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Körperhaltung und der Blickrichtung der Person.
08,szenario_2,00:00:00,Beides,"Dominierende Datenquelle: Die Einschätzung stützt sich überwiegend auf die physiologischen Daten, die zusammen mit der Betrachtung durch die Bildanalyse auf Entspannung und Ablenkung hinweisen."
08,szenario_2,00:00:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung die Ablenkung klar zeigt."
08,szenario_2,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Ablenkung am Bildschirm deutlich sichtbar ist."
08,szenario_2,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung stützt sich hauptsächlich auf die Körperhaltung und Blickrichtung, die den Grad der Ablenkung und Entspannung beeinflussen."
08,szenario_2,00:00:40,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und Blickrichtung.
08,szenario_2,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da sie stabil und normal sind."
08,szenario_2,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Ablenkung, da das Bild zeigt, dass sie aktiv mit dem Infotainmentsystem interagiert."
08,szenario_2,00:01:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung und Körperhaltung auf Ablenkung hinweisen."
08,szenario_2,00:01:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung und die Handhaltung eine deutliche Ablenkung suggerieren."
08,szenario_2,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Haltung und die Aktivität der Person darauf schließen lassen, dass sie vom Fahrgeschehen abgelenkt ist."
08,szenario_2,00:01:40,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild aufgrund der sichtbaren Interaktion mit dem Infotainmentsystem.
08,szenario_2,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, das deutlich eine ablenkende Tätigkeit zeigt."
08,szenario_2,00:02:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Interaktion mit dem Bildschirm deutlich sichtbar ist."
08,szenario_2,00:02:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Interaktion mit dem Bildschirm deutlich zu sehen ist."
08,szenario_2,00:02:20,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Körper- und Blickhaltung.
08,szenario_2,00:02:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Interaktion mit dem Gerät deutlich sichtbar ist."
08,szenario_2,00:02:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung des Blickverhaltens, da dies deutlich auf Ablenkung hinweist."
08,szenario_2,00:02:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die visuelle Aufmerksamkeit stark auf den Bildschirm gerichtet ist."
08,szenario_2,00:03:00,Physiologie,"Dominierende Datenquelle: Der Puls ist entscheidend für die Einschätzung des Stresslevels, da er auf niedrigen Stress hinweist."
08,szenario_3,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den visuellen Daten, da die Blickrichtung auf den Monitor deutliche Hinweise auf Ablenkung liefert."
08,szenario_3,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und dem Puls, die beide auf eine moderate Entspannung und niedrigen Stress deuten."
08,szenario_3,00:00:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und EDA, die auf einen normalen Erregungszustand hinweisen."
08,szenario_3,00:00:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, da sie keine starken Hinweise auf Stress oder Ablenkung zeigen."
08,szenario_3,00:00:40,Physiologie,"Dominierende Datenquelle: Die physiologischen Daten, insbesondere der Puls, beeinflussen die Einschätzung, da sie auf einen entspannten Zustand hinweisen."
08,szenario_3,00:00:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der Blickrichtung, die die aktuelle Aktivität und Aufmerksamkeit der Person widerspiegeln."
08,szenario_3,00:01:00,Physiologie,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der moderaten Pulsrate.
08,szenario_3,00:01:10,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese klar erkennbar entspannt ist."
08,szenario_3,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem normalen Puls und der minimalen Bewegung."
08,szenario_3,00:01:30,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da sie entspannt wirkt."
08,szenario_3,00:01:40,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Beobachtung der Körperhaltung, die entspannt wirkt."
08,szenario_3,00:01:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der Pulsrate, die beide keine deutlichen Hinweise auf Stress oder Ablenkung geben."
08,szenario_3,00:02:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Kombination physiologischer Werte, da diese die allgemeine Entspannung der Person widerspiegeln."
08,szenario_3,00:02:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da sowohl Puls als auch EDA im normalen Bereich sind und kein starkes Stressniveau anzeigen."
08,szenario_3,00:02:20,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem sichtbaren Verhalten, das Ablenkung suggeriert."
08,szenario_3,00:02:30,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese auf eine entspannte Haltung hinweist."
09,szenario_1,00:00:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung auf den Bildschirm deutlich ist."
09,szenario_1,00:00:10,Bild,"Dominierende Datenquelle: Das Bild beeinflusst die Einschätzung maßgeblich, da der Blick deutlich auf das Display gerichtet ist."
09,szenario_1,00:00:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und dem Blickverhalten, da diese visuelle Indikatoren für Entspannung und Ablenkung sind."
09,szenario_1,00:00:30,Bild,Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem körperlichen Ausdruck und der Blickrichtung.
09,szenario_1,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, da diese eine klare Ablenkung vom primären Fahrauftrag zeigt."
09,szenario_1,00:00:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert primär auf der niedrigen EDA, die einen niedrigen Stresszustand signalisiert."
09,szenario_1,00:01:00,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Blickrichtung das Verhalten stark beeinflusst."
09,szenario_1,00:01:10,Bild,Dominierende Datenquelle: Die visuelle Einschätzung des Blickverhaltens ist für die Ablenkung maßgeblich.
09,szenario_1,00:01:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung der Person, da diese deutlich den Bildschirm fixiert hat."
09,szenario_1,00:01:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Analyse, insbesondere der Blickrichtung auf das Display."
09,szenario_1,00:01:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Blickrichtung, die die außergewöhnliche Ablenkung betont."
09,szenario_1,00:01:50,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da es klar zeigt, wohin die Aufmerksamkeit der Versuchsperson gerichtet ist."
09,szenario_1,00:02:00,Beides,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Betrachtung des Bildes und dem Blickverhalten, da das physiologische Bild relativ unauffällig ist."
09,szenario_1,00:02:10,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, da diese eindeutig auf den Bildschirm fokussiert ist."
09,szenario_1,00:02:20,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung stark auf Ablenkung hinweist."
09,szenario_1,00:02:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und dem Blickverhalten, da diese deutliche Hinweise auf die Ablenkung geben."
09,szenario_1,00:02:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem normalen Puls und der niedrigen EDA."
09,szenario_1,00:02:50,Bild,"Dominierende Datenquelle: Die Einschätzung beruht hauptsächlich auf der Körperhaltung und Blickrichtung, da diese visuell eine deutlichere Aussagekraft über die Ablenkung hat."
09,Musikintervention,00:00:00,Unklar,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Orientierung der Person, welche auf Ablenkung hinweist."
09,Musikintervention,00:00:10,Bild,"Dominierende Datenquelle: Das Bild beeinflusst die Einschätzung maßgeblich, da die Körperhaltung entspannt erscheint."
09,Musikintervention,00:00:20,Physiologie,Dominierende Datenquelle: Die physiologischen Werte haben die Einschätzung insbesondere in Bezug auf Stress und Entspannung maßgeblich beeinflusst.
09,Musikintervention,00:00:30,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, welches den Fokus der Person auf den Bildschirm zeigt."
09,Musikintervention,00:00:40,Bild,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, insbesondere durch die Ausrichtung des Blicks."
09,Musikintervention,00:00:50,Bild,"Dominierende Datenquelle: Die Einschätzung wird hauptsächlich vom Bild beeinflusst, da sich die Person offensichtlich nicht auf die Fahrsimulation konzentriert."
09,Musikintervention,00:01:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Werte, insbesondere dem niedrigen Puls, der auf Entspannung hindeutet."
09,Musikintervention,00:01:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem niedrigen Puls, der einen geringen Stresslevel signalisiert."
09,Musikintervention,00:01:20,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem Puls und EDA, da diese auf einen entspannten Zustand hinweisen."
09,Musikintervention,00:01:30,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem niedrigen Puls."
09,Musikintervention,00:01:40,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem niedrigen Puls, der für einen niedrigen Stressniveau spricht."
09,Musikintervention,00:01:50,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, da dieser für Entspannung und geringe Ablenkung spricht."
09,szenario_2,00:00:00,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Daten, insbesondere dem niedrigen Puls, der eine entspannte und stressfreie Situation signalisiert."
09,szenario_2,00:00:10,Physiologie,"Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da dieser entscheidend für die Stressbewertung ist."
