Teilnehmer,Szenario,Zeitpunkt,Text,Modalitaet
06,Musikintervention,00:00:40,"Stress: mittel – Der Puls ist leicht erhöht und die EDA ist moderat, was auf eine gewisse Aktivierung des vegetativen Nervensystems hinweist. 

Entspannung: niedrig – Die Person sitzt eher aufrecht, was auf eine Bereitschaft zur Übernahme hindeutet, nicht auf Entspannung. 

Ablenkung: mittel – Der Blick ist nicht vollständig auf die Straße gerichtet und es scheint, als ob die Person mit dem Infotainmentsystem beschäftigt ist. 

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Datenkombination, insbesondere der Pulsrate und EDA-Wert, die auf ein mittelmäßiges Stresslevel hinweisen.",Physiologie
06,Musikintervention,00:00:50,"Stress: mittel – Der Puls von 92 bpm deutet auf eine moderate Aktivierung hin, die normale Entspannung übersteigt.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, keine auffälligen Anzeichen von Anspannung sind sichtbar.  
Ablenkung: niedrig – Der Blick ist auf die Straße und nicht auf das Infotainmentsystem gerichtet, was auf geringe Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, da dieser leicht erhöht ist.",Physiologie
06,Musikintervention,00:01:00,"Stress: niedrig – Der Puls liegt im normalen Bereich, und die Person zeigt keine offensichtlichen Anzeichen von Verspannung.  
Entspannung: mittel – Die Körperhaltung wirkt nicht gänzlich entspannt, aber auch nicht übermäßig angespannt.  
Ablenkung: hoch – Die Person scheint den Blick auf das Infotainmentsystem gerichtet zu haben, was auf Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der Blickkontakt zum Infotainmentsystem deutlich erkennbar ist.",Bild
06,Musikintervention,00:01:10,"Stress: niedrig – Der Puls von 84 bpm liegt im normalen Bereich und das geringe Bewegungssignal deutet auf keine Anspannung hin.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, obwohl die geringe Bewegung darauf hinweisen könnte, dass die Person wachsam bleibt.  
Ablenkung: hoch – Die Person schaut tendenziell auf den Bildschirm, was auf einen Fokus auf die vielseitigen Aufgaben außerhalb des Fahrens hindeutet.  
Dominierende Datenquelle: Die Einschätzung der Ablenkung basiert hauptsächlich auf der Bildanalyse, da der Blick des Probanden deutlich aufs Display gerichtet ist.",Bild
06,Musikintervention,00:01:20,"Stress: mittel – Der Puls von 84.0 bpm ist leicht erhöht und könnte auf eine moderate Stressbelastung hinweisen.  
Entspannung: niedrig – Die Körperhaltung wirkt zwar relativ entspannt, jedoch der leicht erhöhte Puls und EDA von 0.58 µS deuten auf einen geringeren Entspannungsgrad hin.  
Ablenkung: mittel – Die Person scheint teilweise auf das Infotainmentsystem gerichtet zu sein, was auf eine moderate Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere der Pulsrate, da diese leicht erhöht ist.",Physiologie
06,Musikintervention,00:01:30,"Stress: niedrig – Der Puls ist im normalen Bereich und die Haltung wirkt entspannt.  
Entspannung: mittel – Die Körperhaltung lässt eine gewisse Entspannung erkennen, obwohl der Blick vielleicht etwas fokussierter ist.  
Ablenkung: hoch – Die Person schaut auf den Bildschirm, was auf eine starke Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung stark auf den Bildschirm fokussiert ist.",Bild
06,Musikintervention,00:01:40,"Stress: niedrig – Der Puls liegt im normalen Bereich und die physiologischen Werte deuten nicht auf erhöhten Stress hin.  

Entspannung: mittel – Die Person scheint eine entspannte Körperhaltung zu haben, was auf einen mittleren Grad an Entspannung hinweisen kann.  

Ablenkung: mittel – Der Blick der Person richtet sich auf den Bildschirm des Infotainmentsystems, was auf moderate Ablenkung hinweist.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Beobachtung des Blickverhaltens und der Körperhaltung.",Bild
06,Musikintervention,00:01:50,"Stress: niedrig – Der Puls liegt im normalen Bereich und die EDA ist relativ niedrig, was auf einen entspannten Zustand hindeutet. 

Entspannung: mittel – Die Körperhaltung ist entspannt, jedoch könnte ein leicht erhöhter Puls auf eine mittlere Entspannung hindeuten.

Ablenkung: niedrig – Die Person schaut nicht aktiv auf das Infotainmentsystem oder andere externe Quellen, sondern geradeaus.

Dominierende Datenquelle: Physiologische Daten haben die Einschätzung stark beeinflusst, da der Puls und EDA niedrig sind und auf geringfügigen Stress hinweisen.",Physiologie
06,szenario_2,00:00:00,"Stress: mittel – Der Puls ist leicht erhöht und die Bewegung ist minimal, was auf eine moderate Stressreaktion hinweisen kann.

Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, jedoch deuten die physiologischen Werte auf eine gewisse Aktivierung hin.

Ablenkung: hoch – Der Blick der Person ist eindeutig auf den Bildschirm gerichtet, was auf eine starke Ablenkung hinweist.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, da das Bild eine klare Ablenkung zeigt.",Bild
06,szenario_2,00:00:10,"Stress: niedrig – Der Puls ist im normalen Bereich und der EDA-Wert ist nicht besonders hoch, was auf ein niedriges Stressniveau hindeutet.  
Entspannung: mittel – Die Kleidung und lockere Körperhaltung wirken eher entspannt, aber die physiologischen Werte weisen auf eine moderate Aktivierung des Systems hin.  
Ablenkung: niedrig – Die Person schaut geradeaus auf den Simulatorbildschirm, was darauf hindeutet, dass sie nicht abgelenkt ist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, da diese die Stress- und Entspannungszustände direkt widerspiegeln.",Physiologie
06,szenario_2,00:00:20,"Stress: niedrig – Der Puls von 91 bpm ist noch im normalen Bereich und die EDA zeigt eine moderate Aktivierung. Die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die Person sitzt locker im Sitz, was auf eine gewisse Entspannung schließen lässt.  
Ablenkung: mittel – Die Person richtet ihren Blick auf das Infotainmentsystem, was darauf hindeutet, dass eine gewisse Ablenkung vorhanden ist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Körperhaltung Hinweise auf Entspannung und mögliche Ablenkung gibt.",Bild
06,szenario_2,00:00:30,"Stress: mittel – Der Puls von 91 bpm ist leicht erhöht, was auf eine gewisse Stressbelastung hinweisen könnte.   
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt und kontrolliert.  
Ablenkung: mittel – Der Fokus scheint auf dem Display zu liegen, was auf eine gewisse Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Körperhaltung einen ausgeglichenen Zustand suggeriert.",Bild
06,szenario_2,00:00:40,"Stress: mittel – Der Puls von 91 bpm ist leicht erhöht, und die EDA-Werte sind im mittleren Bereich, was auf eine moderate Stresslevel hinweist.  
Entspannung: niedrig – Die Körperhaltung wirkt einigermaßen entspannt, aber angesichts des erhöhten Pulses ist die Entspannung begrenzt.  
Ablenkung: hoch – Der Blick scheint auf das Infotainmentsystem gerichtet zu sein, was auf eine starke Ablenkung schließen lässt.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Pulsrate, da sie über dem Ruhebereich liegt.",Physiologie
06,szenario_2,00:00:50,"Stress: niedrig – Der Puls ist leicht erhöht, somit besteht ein Potenzial für Stress, jedoch keine extreme Anspannung erkennbar.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, jedoch zeigt die Pulsrate eine gewisse Aktivierung.  
Ablenkung: hoch – Der Blick scheint deutlich auf das Infotainmentsystem gerichtet zu sein, was auf Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da der Blick stark auf das Infotainmentsystem fokussiert ist.",Bild
06,szenario_2,00:01:00,"Stress: niedrig – Der Puls von 83 bpm ist im normalen Bereich, und die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die Person lehnt sich zurück und die Körperhaltung scheint locker, was auf eine gewisse Entspannung hinweist.  
Ablenkung: hoch – Die Blickrichtung deutet darauf hin, dass sich die Person stark auf das Tablet konzentriert.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Körperhaltung und Blickrichtung ausschlaggebend für die Ablenkung sind.",Bild
06,szenario_2,00:01:10,"Stress: niedrig – Der Puls ist moderat und die EDA ist ebenfalls im Rahmen, was auf einen niedrigen Stresspegel hindeutet.  

Entspannung: mittel – Die Person ist in einer lockeren Körperhaltung zu sehen, was auf eine mittelmäßige Entspannung hindeutet.  

Ablenkung: hoch – Die Person scheint auf einen Bildschirm gerichtet zu sein, was auf eine hohe Ablenkung deutet.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Blickrichtung eindeutig auf Ablenkung hinweist.",Bild
06,szenario_2,00:01:20,"Stress: niedrig – Der Puls ist moderat, und die Person zeigt keine Anzeichen von körperlicher Anspannung.  
Entspannung: mittel – Die Haltung der Person wirkt relativ locker, obwohl sie nicht explizit entspannt erscheint.  
Ablenkung: hoch – Die Person schaut eindeutig auf den Bildschirm des Infotainmentsystems.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Analyse der Blickrichtung auf das Infotainmentsystem.",Bild
06,szenario_2,00:01:30,"Stress: niedrig – Der Puls von 83 bpm ist im normalen Bereich und die allgemeine Körperhaltung wirkt entspannt.   
Entspannung: mittel – Die Person sitzt ruhig und zeigt keine offensichtlichen Anzeichen von Stress, was auf eine moderate Entspannung hindeutet.   
Ablenkung: hoch – Der Blick und die Handhaltung deuten darauf hin, dass die Person auf den Bildschirm fokussiert ist, was auf eine starke Ablenkung hinweist.   
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, das die starke Ablenkung durch den Bildschirm zeigt.",Bild
06,szenario_2,00:01:40,"Stress: niedrig – Der Puls von 83.0 bpm und die EDA von 0.8 µS zeigen keine starken Stresssymptome. Die Person wirkt entspannt in ihrer Körperhaltung.  
Entspannung: mittel – Die Körperhaltung ist locker, was auf eine gewisse Entspannung hindeutet, auch wenn der Gesamtzustand nicht übermäßig entspannt erscheint.  
Ablenkung: hoch – Der Blick scheint auf das Infotainmentsystem gerichtet, was auf eine aktive Ablenkung hinweist, da die Aufmerksamkeit nicht auf die Fahrsituation fokusiert ist.  
Dominierende Datenquelle: Die Einschätzung für Ablenkung basiert hauptsächlich auf der Blickrichtung und Körperhaltung.",Bild
06,szenario_2,00:01:50,"Stress: niedrig – Der Puls ist im normalen Bereich und es gibt keine Anzeichen für körperliche Anspannung.  

Entspannung: mittel – Die entspannte Haltung im Sitz deutet darauf hin, dass die Person nicht stark angespannt ist, allerdings könnte die ablenkende Tätigkeit dies etwas mindern.  

Ablenkung: hoch – Die Person ist offensichtlich auf das Tablet fokussiert und beschäftigt sich damit, was auf eine starke Ablenkung hindeutet.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da die Aufmerksamkeit der Person offensichtlich dem Tablet statt dem Fahrsimulator gilt.",Bild
06,szenario_2,00:02:00,"Stress: niedrig – Der Puls von 86 bpm ist im normalen Bereich und die physiologischen Werte zeigen keine Anzeichen von erhöhter Aktivität, die auf Stress hindeuten würde.  
Entspannung: mittel – Die Person sitzt entspannt im Fahrersitz und es gibt keine Anzeichen für Muskelanspannung oder Unruhe.  
Ablenkung: hoch – Der Blick ist eindeutig auf das Infotainmentsystem gerichtet, was auf eine vorübergehende Fokussierung auf eine andere Aufgabe als die Fahrzeugbedienung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung der Interaktion mit dem Infotainmentsystem.",Bild
06,szenario_2,00:02:10,"Stress: niedrig – Der Puls von 86 bpm liegt im normalen Bereich und deutet nicht auf erhöhte Anspannung hin.  
Entspannung: mittel – Die Körperhaltung ist locker, aber der Einsatz des Simulators könnte zu einer leichten Grundanspannung führen.  
Ablenkung: hoch – Der Blick und die Körperausrichtung sind klar auf das Infotainmentsystem gerichtet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, das eine klare Ablenkung zeigt.",Bild
06,szenario_2,00:02:20,"Stress: mittel – Der Puls ist leicht erhöht und der EDA-Wert deutet auf eine moderate Aktivierung hin.  
Entspannung: mittel – Die Körperhaltung wirkt relativ entspannt, jedoch ist eine physiologische Aktivierung vorhanden.  
Ablenkung: hoch – Die Person ist durch das Infotainmentsystem abgelenkt, da sie aktiv darauf blickt und mit dem Finger interagiert.  
Dominierende Datenquelle: Das Bild ist ausschlaggebend für die Einschätzung der Ablenkung, da die visuelle Interaktion mit der Technologie deutlich erkennbar ist.",Bild
06,szenario_2,00:02:30,"Stress: mittel – Der Puls von 86 bpm ist leicht erhöht, was auf eine moderate Stressbelastung hinweist.  
Entspannung: gering – Die Körperhaltung ist nicht entspannt, aber es gibt keinen direkten Hinweis auf Entspannung durch physiologische Daten.  
Ablenkung: hoch – Der Blick der Person richtet sich deutlich auf ein Display, was stark auf Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der Fokus der Person auf das Display die Ablenkung verdeutlicht.",Bild
06,szenario_2,00:02:40,"Stress: niedrig – Der normale Puls und die ruhige Körperhaltung deuten auf einen niedrigen Stresslevel hin.  
Entspannung: mittel – Die entspannte Haltung des Körpers spricht für eine gewisse Entspannung.  
Ablenkung: hoch – Der Blick und die Handbewegungen zeigen eine deutliche Fokussierung auf das Infotainmentsystem.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, das gezielte Interaktionen mit dem Infotainmentsystem zeigt.",Bild
06,szenario_2,00:02:50,"Stress: mittel – Der Puls von 86.0 bpm ist leicht erhöht und die EDA zeigt einen moderaten Wert, was auf eine mittlere Stressbelastung hindeutet.  
Entspannung: niedrig – Die Körperhaltung wirkt einigermaßen steif, was auf ein niedriges Maß an Entspannung hinweist.  
Ablenkung: hoch – Der Blick geht offensichtlich auf den Bildschirm des Infotainmentsystems, was auf eine starke Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildquelle, da der Blick eindeutig auf das Infotainmentsystem gerichtet ist.",Bild
06,szenario_3,00:00:00,"Stress: niedrig – Der Puls von 84 bpm ist im normalen Bereich und die Person wirkt ruhig und fokussiert auf die kommende Fahraufgabe.  
Entspannung: mittel – Die Haltung der Person ist einigermaßen entspannt, mit wenig Bewegung, was auf eine mittlere Entspannung hinweist.  
Ablenkung: niedrig – Der Blick der Person ist auf das Lenkrad und die Umgebung gerichtet, was auf eine geringe Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, das eine ruhige Körperhaltung zeigt.",Bild
06,szenario_3,00:00:10,"Stress: mittel – Der Puls ist leicht erhöht, was auf einen moderaten Stresslevel hinweisen könnte.  
Entspannung: niedrig – Die physische Haltung wirkt angespannt, wobei keine Entspannungsmerkmale sichtbar sind.  
Ablenkung: niedrig – Die Haltung ist konzentriert auf das Lenkrad und das Display, was wenig Ablenkung signalisiert.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Puls, da er leicht erhöht ist.",Physiologie
06,szenario_3,00:00:20,"Stress: niedrig – Der Puls ist leicht über dem Ruhewert, aber nicht stark erhöht. Die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Der Teilnehmer sitzt gelassen und hat eine lockere Körperhaltung, was auf einen mittleren Grad an Entspannung hindeutet.  
Ablenkung: niedrig – Der Fokus liegt eindeutig auf dem Lenkrad und der Haltung, mit wenig bis keiner sichtbaren Ablenkung.  
Dominierende Datenquelle: Physisologische Werte, insbesondere der Puls, haben die Einschätzung besonders beeinflusst, da er nur leicht über dem normalen Ruhewert liegt.",Physiologie
06,szenario_3,00:00:30,"Stress: mittel – Der Puls von 84 bpm ist moderat und die Person hält das Lenkrad mit beiden Händen, was auf eine gewisse Wachsamkeit hinweist.  
Entspannung: niedrig – Die Körperhaltung ist aufrecht, was auf geringe Entspannung hinweist.  
Ablenkung: niedrig – Der Blick scheint auf die Straße gerichtet zu sein, keine deutlichen Ablenkungen durch das Infotainmentsystem.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der Position der Hände, die auf eine moderate Stressbereitschaft hinweisen.",Beides
06,szenario_3,00:00:40,"Stress: niedrig – Der Puls von 84 bpm ist im normalen Bereich und der EDA-Wert deutet nicht auf hohe Stresslevel hin.  
Entspannung: mittel – Die Haltung ist relativ entspannt, was auf eine moderate Entspannung hinweist.  
Ablenkung: hoch – Der Blick scheint auf den Bildschirm gerichtet zu sein, was auf eine hohe Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bewegungen und dem Blickverhalten, die auf Ablenkung hinweisen.",Beides
06,szenario_3,00:00:50,"Stress: niedrig – Der Puls liegt im Normalbereich und die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die Person zeigt eine ruhige Haltung, jedoch gibt es keine sichtbaren Zeichen extremer Entspannung.  
Ablenkung: niedrig – Die Person hat beide Hände am Lenkrad und scheint fokussiert auf die Fahrsituation.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und der Handposition am Lenkrad, die unkompliziert und fokussiert erscheinen.",Bild
06,szenario_3,00:01:00,"Stress: mittel – Der Puls von 85 bpm ist moderat erhöht, was auf leichten Stress hindeuten könnte.  
Entspannung: niedrig – Die aufrechte Haltung und der feste Griff am Lenkrad deuten auf eine geringe Entspannungsstufe hin.  
Ablenkung: niedrig – Der Blick scheint auf die Straße oder die Fahrumgebung gerichtet zu sein, was auf geringe Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physiologischen Pulswerte und der Körperhaltung.",Beides
06,szenario_3,00:01:10,"Stress: mittel – Der Puls von 85 bpm deutet auf eine moderate Erhöhung hin, möglicherweise durch die manuelle Fahrzeugübernahme, während die EDA mit 0.71 µS ebenfalls auf eine moderate physiologische Aktivierung hinweist.  
Entspannung: niedrig – Die Haltung zeigt leichte Anspannung, da die Hände fest am Lenkrad sind, was weniger auf Entspannung hindeutet.  
Ablenkung: niedrig – Die Position der Hände und der Blick sind eindeutig auf die Fahrt fokussiert, ohne Anzeichen von Ablenkung durch externe Geräte oder Objekte.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der physischen Haltung und den Handbewegungen, da diese die derzeitige Aktivität der manuelle Fahrzeugübernahme am deutlichsten widerspiegeln.",Beides
06,szenario_3,00:01:20,"Stress: mittel – Der Puls von 85 bpm ist leicht erhöht und deutet auf eine moderate Anspannung hin.  
Entspannung: niedrig – Die Körperhaltung ist angespannt, da die Person den Lenker festhält und scheinbar bereit ist, das Fahrzeug zu steuern.  
Ablenkung: niedrig – Die Person konzentriert sich auf das Lenkrad und zeigt keine deutlichen Anzeichen einer Ablenkung durch das Infotainmentsystem.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem physiologischen Pulswert, der über dem Durchschnitt liegt und auf ein erhöhtes Stressniveau hindeutet.",Physiologie
06,szenario_3,00:01:30,"Stress: niedrig – Der Puls ist leicht erhöht für einen Ruhezustand, aber in einem moderaten Bereich. Die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die gelöste Haltung und der ruhige Einsatz der Hände am Lenkrad deuten auf eine moderate Entspannung.  
Ablenkung: niedrig – Der Blick scheint auf die Fahrbahn gerichtet, ohne offensichtliche Hinweise auf abgelenkte Tätigkeiten.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Bildanalyse, da die Körperhaltung auf eine entspannte und fokussierte Situation hindeutet.",Bild
06,szenario_3,00:01:40,"Stress: niedrig – Der Puls liegt im normalen Bereich und die Haltung wirkt insgesamt entspannt.  
Entspannung: hoch – Die Körperhaltung ist entspannt mit lässig abgelegtem Arm.  
Ablenkung: niedrig – Der Blick ist auf die Straße gerichtet, kein Fokus auf das Infotainmentsystem.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung und dem Puls, die beide auf einen entspannten Zustand hinweisen.",Beides
06,szenario_3,00:01:50,"Stress: mittel – Der Puls ist leicht erhöht und die EDA-Werte zeigen leichte Aktivierung, was auf eine moderate Stressreaktion hinweisen könnte.

Entspannung: niedrig – Die Körperhaltung wirkt relativ aufrecht und angespannt, was ein Zeichen für reduzierte Entspannung ist.

Ablenkung: niedrig – Die Person scheint sich auf das Fahrszenario zu konzentrieren, da der Blick auf das zentrale Display gerichtet ist und die Hände das Lenkrad festhalten.

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls, der leicht erhöht ist.",Physiologie
06,szenario_3,00:02:00,"Stress: mittel – Der Puls von 86 bpm ist leicht erhöht und die EDA-Werte sind im mittleren Bereich, was auf eine moderate Stressbelastung hinweist.

Entspannung: niedrig – Die Körperhaltung wirkt leicht angespannt, da die Hände fest am Lenkrad liegen, was auf eine geringe Entspannung hinweist.

Ablenkung: niedrig – Der Blick scheint auf die Straße oder das Fahrsystem gerichtet zu sein, und es gibt keine deutliche Hinwendung zu anderen Aktivitäten.

Dominierende Datenquelle: Die physiologischen Werte, insbesondere der Puls, haben die Einschätzung besonders beeinflusst.",Physiologie
06,szenario_3,00:02:10,"Stress: niedrig – Der Puls liegt im normalen Bereich und die physiologischen Werte zeigen keine auffälligen Stresssymptome.  
Entspannung: mittel – Die Körperhaltung ist relativ locker, was auf einen gewissen Grad an Entspannung hindeutet.  
Ablenkung: niedrig – Die Person konzentriert sich auf die Steuerung und scheint nicht auf andere Ablenkungen zu achten.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Körperhaltung, da diese auf eine gewisse Entspannung hindeutet.",Bild
06,szenario_3,00:02:20,"Stress: mittel – Der Puls liegt im normalen Bereich, aber die EDA zeigt eine leichte Erhöhung an, was auf moderate Stresslevel hindeutet.  
Entspannung: mittel – Der Oberkörper scheint entspannt, was auf eine mittelmäßige Entspannung hinweist.  
Ablenkung: niedrig – Die Person blickt direkt auf die Straße, was auf eine niedrige Ablenkung hinweist.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere der EDA, die eine leicht erhöhte Aktivität zeigt.",Physiologie
06,szenario_3,00:02:30,"Stress: mittel – Der Puls von 86 bpm ist leicht erhöht, und der EDA-Wert von 0.69 µS deutet auf eine moderate Aktivierung des autonomen Nervensystems hin.  
Entspannung: niedrig – Die Körperhaltung wirkt eher aufmerksam und angespannt, da der Proband aktiv das Lenkrad hält, was auf eine geringe Entspannung hindeutet.  
Ablenkung: niedrig – Der Blick und die Haltung der Person sind auf das Lenkrad fokussiert und suggerieren eine Konzentration auf die Aufgabe der Fahrzeugübernahme.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und dem EDA-Wert.",Physiologie
06,szenario_3,00:02:40,"Stress: mittel – Der Puls ist leicht erhöht mit 86 bpm, und die erhöhte EDA von 0.69 µS weist auf eine moderate Stressantwort hin.  
Entspannung: niedrig – Die Person hat eine konzentrierte Körperhaltung, die auf minimale Entspannung hinweist, da sie aktiv das Lenkrad hält.  
Ablenkung: niedrig – Der Blick scheint auf die Fahraufgabe fokussiert zu sein, ohne deutliche Ablenkung durch andere Aktivitäten.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf den physiologischen Werten, insbesondere dem Puls und der EDA, da diese auf eine mittlere Stressbelastung hinweisen.",Physiologie
07,szenario_1,00:00:00,"Stress: niedrig – Der Puls von 71 bpm und die EDA von 3.6 µS sind nicht außergewöhnlich hoch.  

Entspannung: mittel – Die Körperhaltung wirkt locker und entspannt, ohne offensichtliche Zeichen von Anspannung.  

Ablenkung: hoch – Die Person schaut aktiv auf den Bildschirm, was auf eine Ablenkung vom Fahren hinweist.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf dem Bild, da der Blick des Probanden auf den Bildschirm gerichteten ist.",Bild
07,szenario_1,00:00:10,"Stress: niedrig – Der Puls von 71 bpm und der niedrige EDA-Wert von 3.6 µS deuten auf einen entspannten Zustand hin.  

Entspannung: mittel – Die aufrechte Körperhaltung und das entspannte Aussehen der Person weisen auf einen mäßig entspannten Zustand hin.  

Ablenkung: hoch – Die Person blickt auf den Bildschirm, was auf eine starke Ablenkung von der Fahrsituation hindeutet.  

Dominierende Datenquelle: Das Bild beeinflusst die Einschätzung der Ablenkung stark aufgrund der Ausrichtung des Blickes auf den Monitor.",Bild
07,szenario_1,00:00:20,"Stress: niedrig – Der Puls liegt im normalen Bereich und die Körperhaltung wirkt entspannt.  
Entspannung: mittel – Die Person sitzt ruhig, was auf eine gewisse Entspannung hinweist, jedoch ist der EDA-Wert leicht erhöht.  
Ablenkung: hoch – Der Blick ist eindeutig auf den Bildschirm gerichtet, was auf eine Ablenkung hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung des Blickverhaltens, das stark auf Ablenkung hinweist.",Bild
07,szenario_1,00:00:30,"Stress: niedrig – Der Puls liegt im normalen Bereich und die EDA ist minimal, was auf einen niedrigen Stresslevel hinweist.  
Entspannung: mittel – Die Sitzhaltung wirkt relativ entspannt, jedoch nicht komplett lässig oder sorglos.  
Ablenkung: hoch – Der Blick der Person ist auf den Bildschirm gerichtet, was auf starke Ablenkung von der Fahrsituation hindeutet.  
Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der visuellen Beobachtung des Blickes, der auf den Bildschirm fixiert ist.",Bild
07,szenario_1,00:00:40,"Stress: niedrig – Der Puls von 71 bpm ist im normalen Bereich und die Körperhaltung wirkt entspannt.  

Entspannung: mittel – Basierend auf der lockeren Körperhaltung und dem stabilen Pulswert scheint die Person relativ entspannt zu sein.  

Ablenkung: hoch – Der Blick ist offensichtlich auf den Monitor gerichtet, was auf eine hohe Ablenkung von der Fahrsituation hinweist.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Blickrichtung, da diese deutlich auf den Monitor gerichtet ist.",Bild
07,szenario_1,00:00:50,"Stress: niedrig – Der Pulswert ist im normalen Bereich und die allgemeine Körperhaltung scheint entspannt zu sein.  
Entspannung: mittel – Die Körperhaltung wirkt relativ gelöst, was auf einen mittleren Grad an Entspannung hinweist.  
Ablenkung: hoch – Die Person schaut aktiv auf den Bildschirm rechts, was auf ein hohes Maß an Ablenkung deutet.  
Dominierende Datenquelle: Das Bild zeigt deutlich, dass der Fokus der Person auf dem Bildschirm liegt, was die Einschätzung der Ablenkung am meisten beeinflusst.",Bild
07,szenario_1,00:01:00,"Stress: niedrig – Der Puls von 69 bpm ist im normalen Ruhebereich und die EDA mit 3.85 µS zeigt niedrige Hautleitfähigkeit, was auf geringe Erregung hinweist.  

Entspannung: mittel – Die Person sitzt entspannt und lehnt sich im Fahrersitz zurück, was auf eine mittlere Entspannung hindeutet.  

Ablenkung: hoch – Die Person scheint ihren Blick fest auf den Bildschirm zu richten, was auf Aufmerksamkeit gegenüber einer anderen Tätigkeit hinweist.  

Dominierende Datenquelle: Die Einschätzung basiert hauptsächlich auf der Beobachtung der Körperhaltung und des Blickverhaltens.",Bild
